Country,Year,Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,percentageexpenditure,BMI,Schooling,GDP,under-fivedeaths
Bolivia(PlurinationalStateof),2009,Developing,68,27,10,3.87,0,48.6,13.8,,12
Bolivia(PlurinationalStateof),2008,Developing,67.4,211,10,3.77,0,48,14,,13
Bolivia(PlurinationalStateof),2007,Developing,66.8,216,11,3.47,0,47.3,14.1,,14
Bolivia(PlurinationalStateof),2006,Developing,66.2,219,11,3.23,0,46.7,14.3,,15
Bolivia(PlurinationalStateof),2005,Developing,65.7,222,12,2.86,0,46,14.4,,16
Bolivia(PlurinationalStateof),2004,Developing,65.1,226,12,2.66,0,45.4,14.6,,16
Bolivia(PlurinationalStateof),2003,Developing,64.5,23,13,2.37,0,44.7,14.4,,17
Bolivia(PlurinationalStateof),2002,Developing,63.9,234,14,2.26,0,44,14,,18
Bolivia(PlurinationalStateof),2001,Developing,63.3,238,14,2.2,0,43.3,13.7,,19
Bolivia(PlurinationalStateof),2000,Developing,62.6,243,15,2.32,0,42.6,13.3,,20
BosniaandHerzegovina,2015,Developing,77.4,88,0,,0,55.8,14.2,4574.9787,0
BosniaandHerzegovina,2014,Developing,77.2,89,0,4.03,732.8662491,55.3,14.2,5193.94932,0
BosniaandHerzegovina,2013,Developing,77,9,0,4.12,75.61062911,54.7,14.2,535.86555,0
BosniaandHerzegovina,2012,Developing,76.8,92,0,4.61,693.8226461,54.2,13.9,4716.673325,0
BosniaandHerzegovina,2011,Developing,76.9,92,0,4.64,7.959131146,53.7,13.4,55.156834,0
BosniaandHerzegovina,2010,Developing,76.4,94,0,4.54,630.3883564,53.1,13.3,4611.47298,0
BosniaandHerzegovina,2009,Developing,76.1,97,0,4.75,645.021302,52.6,13.3,4697.89732,0
BosniaandHerzegovina,2008,Developing,76,98,0,5.13,66.04635027,52.1,13.1,575.31664,0
BosniaandHerzegovina,2007,Developing,75.4,16,0,5.16,8.240355867,51.5,12.9,418.292176,0
BosniaandHerzegovina,2006,Developing,75.7,1,0,4.82,38.25414065,51,12.7,344.321698,0
BosniaandHerzegovina,2005,Developing,75,12,0,4.56,45.71354264,5.5,12.5,2968.41186,0
BosniaandHerzegovina,2004,Developing,75.5,99,0,4.25,3.479918859,49.9,12.3,265.642661,0
BosniaandHerzegovina,2003,Developing,75.2,12,0,4.14,39.86518043,49.4,12.1,2214.732246,0
BosniaandHerzegovina,2002,Developing,75.4,11,0,3.84,151.1399301,48.8,11.9,1761.537647,0
BosniaandHerzegovina,2001,Developing,74.9,113,0,3.85,143.2947487,48.2,11.6,1524.41222,0
BosniaandHerzegovina,2000,Developing,74.6,116,0,3.64,165.6168642,47.6,0,1461.7552,0
Botswana,2015,Developing,65.7,256,2,,0,37.9,12.6,6532.651,2
Botswana,2014,Developing,65.1,268,2,0.01,662.802194,37.3,12.6,7497.762376,2
Botswana,2013,Developing,64.2,286,2,0.01,1.117811275,36.8,12.6,77.625783,2
Botswana,2012,Developing,63.4,3,2,0.01,12.83447357,36.2,12.5,729.231453,3
Botswana,2011,Developing,62.2,325,2,5.76,668.9562854,35.7,12.4,7645.21469,3
Botswana,2010,Developing,61.1,349,2,5.99,547.0386679,35.2,12.3,6346.15624,3
Botswana,2009,Developing,59.2,393,2,5.01,426.7855662,34.7,12.2,5185.729845,3
Botswana,2008,Developing,57.5,427,2,6.56,476.8625872,34.2,12.1,5623.379566,3
Botswana,2007,Developing,56.9,436,2,6.21,512.5887995,33.7,12.1,5714.47937,3
Botswana,2006,Developing,54.8,491,2,6.45,76.31867911,33.2,11.9,5374.554867,3
Botswana,2005,Developing,51.7,566,2,6.37,629.8425643,32.7,11.9,5351.253732,3
Botswana,2004,Developing,48.1,652,2,4.9,469.5823898,32.2,11.8,4896.583835,4
Botswana,2003,Developing,46.4,693,2,5.51,299.3671252,31.6,11.8,4163.6596,4
Botswana,2002,Developing,46,699,2,6.41,6.3300072,31.1,11.9,355.618382,4
Botswana,2001,Developing,46.7,679,2,5.48,306.9527349,3.5,11.8,3128.97793,4
Botswana,2000,Developing,47.8,647,2,5.37,250.8916484,29.9,11.7,3349.68823,4
Brazil,2015,Developing,75,142,42,,0,56.1,15.2,8757.2622,47
Brazil,2014,Developing,74.8,144,44,7.32,83.16465362,55.3,15.2,1226.61731,49
Brazil,2013,Developing,74.7,146,46,7.24,916.270845,54.5,14.2,12216.9446,52
Brazil,2012,Developing,74.5,148,49,7.55,843.1946259,53.6,14.2,12291.46685,54
Brazil,2011,Developing,74.1,152,51,7.58,1084.999766,52.8,14,13167.47289,57
Brazil,2010,Developing,73.8,154,54,7.52,1111.191325,52,13.8,11224.1548,61
Brazil,2009,Developing,73.6,157,57,7.33,564.5233902,51.1,13.8,8553.3847,64
Brazil,2008,Developing,73.4,158,61,7.21,526.3780636,5.3,13.3,8787.61375,68
Brazil,2007,Developing,73.3,159,65,7.19,394.9321299,49.4,13.5,7313.557962,73
Brazil,2006,Developing,73,161,70,7.1,30.30374691,48.6,13.8,586.145975,79
Brazil,2005,Developing,72.7,163,75,6.97,23.76370075,47.8,13.8,477.182746,85
Brazil,2004,Developing,72,17,81,6.85,186.6090485,46.9,14,3623.47667,93
Brazil,2003,Developing,71.8,172,88,6.95,15.85781237,46.1,14.8,359.587582,100
Brazil,2002,Developing,71.4,176,95,7,140.9824766,45.3,14.6,2819.649531,109
Brazil,2001,Developing,71,179,103,7.13,149.4802091,44.5,14.3,3146.95177,118
Brazil,2000,Developing,75,183,111,7.26,179.4777293,43.7,14.1,3739.11936,127
BruneiDarussalam,2015,Developing,77.7,78,0,,0,41.2,14.9,3967.8951,0
BruneiDarussalam,2014,Developing,77.6,8,0,0.01,269.1432784,4.2,15,4159.8652,0
BruneiDarussalam,2013,Developing,77.1,84,0,0.01,2845.306444,39.2,14.9,44597.27968,0
BruneiDarussalam,2012,Developing,78.3,79,0,0.01,3192.634413,38.2,14.4,47651.2599,0
BruneiDarussalam,2011,Developing,77.4,79,0,0.97,295.7730171,37.2,14.1,4717.273,0
BruneiDarussalam,2010,Developing,76.9,79,0,0.88,2218.364226,36.2,14.2,35268.1117,0
BruneiDarussalam,2009,Developing,76.8,88,0,0.25,1873.686852,35.2,14.1,27965.4754,0
BruneiDarussalam,2008,Developing,77.2,84,0,0.67,2538.941033,34.2,14.2,37951.286,0
BruneiDarussalam,2007,Developing,76,1,0,0.85,2048.557422,33.2,14.3,32672.36717,0
BruneiDarussalam,2006,Developing,76.3,93,0,0.67,24.97532919,32.2,14.3,398.96692,0
BruneiDarussalam,2005,Developing,76.2,92,0,0.16,179.7147814,31.2,14.1,2612.13345,0
BruneiDarussalam,2004,Developing,76.4,89,0,0.11,1504.30004,3.1,13.7,21896.6527,0
BruneiDarussalam,2003,Developing,76,89,0,0.12,1406.51194,29.1,13.4,18555.56649,0
BruneiDarussalam,2002,Developing,74.8,95,0,0.13,941.7036868,28,13.3,16846.2198,0
BruneiDarussalam,2001,Developing,74.7,19,0,0.47,1078.66244,27,13.4,16468.12886,0
BruneiDarussalam,2000,Developing,74.4,16,0,0.37,11.79686108,26.1,13.4,188.44826,0
Bulgaria,2015,Developed,74.5,137,0,,0,65.7,15,6993.47736,1
Bulgaria,2014,Developed,74.3,138,1,12.03,153.1400362,65.1,14.8,7853.335191,1
Bulgaria,2013,Developed,74.1,14,1,12.06,149.659879,64.5,14.4,7674.86559,1
Bulgaria,2012,Developed,73.9,139,1,10.99,851.450672,63.9,14.3,7378.25539,1
Bulgaria,2011,Developed,73.7,144,1,10.67,875.1495189,63.3,14.2,7813.83499,1
Bulgaria,2010,Developed,73.4,147,1,10.8,766.4454884,62.7,13.9,6843.263289,1
Bulgaria,2009,Developed,73.2,152,1,10.93,661.5144334,62.1,13.8,6955.987733,1
Bulgaria,2008,Developed,72.9,155,1,10.98,107.9826127,61.5,13.8,7296.122479,1
Bulgaria,2007,Developed,72.6,157,1,10.89,591.5100978,6.9,13.5,5932.899677,1
Bulgaria,2006,Developed,72.2,161,1,10.39,508.6304588,6.3,13.5,4513.13628,1
Bulgaria,2005,Developed,72.1,16,1,10.48,456.3404657,59.7,13.5,3893.68998,1
Bulgaria,2004,Developed,72.2,157,1,10.96,384.1473028,59.1,13.3,3381.57837,1
Bulgaria,2003,Developed,72,155,1,11.19,32.38616103,58.6,12.9,271.46824,1
Bulgaria,2002,Developed,71.8,157,1,10.2,33.26778134,58.1,12.9,287.534843,1
Bulgaria,2001,Developed,71.6,16,1,10.72,25.06262895,57.5,12.9,1764.97387,1
Bulgaria,2000,Developed,71.1,163,1,9.69,15.2357274,57,12.9,169.28586,1
BurkinaFaso,2015,Developing,59.9,26,38,,0,19.4,7.7,615.592225,61
BurkinaFaso,2014,Developing,59.3,268,39,0.01,8.386339501,18.8,7.7,75.1464113,63
BurkinaFaso,2013,Developing,59,27,40,4.64,88.97040214,18.2,7.5,699.452847,66
BurkinaFaso,2012,Developing,58.6,271,41,4.75,78.76987363,17.7,7.2,673.8227,68
BurkinaFaso,2011,Developing,58.1,275,42,4.51,85.55592906,17.1,6.7,666.842783,71
BurkinaFaso,2010,Developing,57.5,279,43,4.55,90.46018236,16.6,6.3,575.4464527,74
BurkinaFaso,2009,Developing,56.9,283,44,4.55,81.14304705,16.1,5.9,552.7455521,77
BurkinaFaso,2008,Developing,56.1,288,45,4.5,107.7988339,15.6,5.4,569.7612784,80
BurkinaFaso,2007,Developing,55.3,293,46,4.58,73.92730583,15.1,4.9,475.11122,83
BurkinaFaso,2006,Developing,54.3,32,47,4.73,64.24025208,14.6,4.7,422.6332374,86
BurkinaFaso,2005,Developing,53.3,313,48,4.88,8.769989329,14.2,4.3,46.998871,89
BurkinaFaso,2004,Developing,52.4,323,49,4.54,56.96108089,13.7,3.9,371.323865,91
BurkinaFaso,2003,Developing,51.6,332,49,4.58,41.60951275,13.3,3.8,332.344351,92
BurkinaFaso,2002,Developing,51,338,49,4.53,3.195566831,12.9,3.6,26.7635413,93
BurkinaFaso,2001,Developing,56,344,48,4.56,23.1016899,12.5,3.5,235.4912324,93
BurkinaFaso,2000,Developing,51,348,48,3.71,19.83929597,12.2,3.4,226.4759814,92
Burundi,2015,Developing,59.6,288,21,,0,18.7,10.6,33.681223,31
Burundi,2014,Developing,59.1,297,22,0.01,41.25159038,18.2,10.6,312.7489794,32
Burundi,2013,Developing,58.6,33,22,0.01,40.15128458,17.6,10.5,282.7555252,32
Burundi,2012,Developing,58,312,22,0.01,38.73170505,17.1,10.3,265.285651,33
Burundi,2011,Developing,57.4,321,22,4.16,3.595980333,16.6,9.9,26.479973,33
Burundi,2010,Developing,56.8,33,23,4.16,31.14187566,16.1,9.3,231.1943256,34
Burundi,2009,Developing,56.2,338,23,4.05,2.030494673,15.7,8.6,24.944652,34
Burundi,2008,Developing,55.3,35,23,4.33,15.99415192,15.2,7.9,196.2472628,35
Burundi,2007,Developing,54.8,355,24,4.54,1.72659515,14.8,7.2,17.79995,36
Burundi,2006,Developing,54.1,361,24,4.5,21.24915339,14.5,5.9,165.8794176,36
Burundi,2005,Developing,53.4,369,24,5.54,1.747440948,14.1,5.6,15.57434,37
Burundi,2004,Developing,52.6,378,24,5.72,11.22655347,13.8,5.2,127.4296648,38
Burundi,2003,Developing,51.9,387,24,5.84,6.545263634,13.5,4.7,112.849373,38
Burundi,2002,Developing,51.5,387,24,5.98,9.660010196,13.3,4.4,122.4335893,39
Burundi,2001,Developing,51.3,385,25,6.09,10.61917585,13,4.5,133.7427689,40
Burundi,2000,Developing,58,386,25,6.61,9.696689164,12.8,4.5,135.9984455,41
C����,2015,Developing,53.3,397,57,,0,28,,,79
C����,2014,Developing,52.8,47,58,0.01,0,27.4,,,80
C����,2013,Developing,52.3,412,59,3.15,0,26.8,,,81
C����,2012,Developing,52,415,59,3.24,0,26.2,,,82
C����,2011,Developing,51.7,419,60,3.13,0,25.6,,,83
C����,2010,Developing,51.5,417,60,3.15,0,25,,,84
C����,2009,Developing,51,426,60,2.92,0,24.4,,,84
C����,2008,Developing,54,437,60,2.69,0,23.8,,,85
C����,2007,Developing,49.9,443,61,2.58,0,23.2,,,87
C����,2006,Developing,49.4,452,62,2.65,0,22.6,,,89
C����,2005,Developing,48.7,466,63,3.11,0,22.1,,,90
C����,2004,Developing,48.2,472,64,3.08,0,21.5,,,91
C����,2003,Developing,48,473,64,3.12,0,2.9,,,92
C����,2002,Developing,47.7,473,65,3.13,0,2.4,,,93
C����,2001,Developing,47.8,467,65,3.15,0,19.9,,,94
C����,2000,Developing,47.9,461,67,3.45,0,19.4,,,95
CaboVerde,2015,Developing,73.3,114,0,,0,31.3,13.5,2954.119467,0
CaboVerde,2014,Developing,73,117,0,0.01,414.0242418,3.5,13.5,3529.61843,0
CaboVerde,2013,Developing,72.8,12,0,0.01,325.6298627,29.7,13.6,3558.796314,0
CaboVerde,2012,Developing,72.7,121,0,0.01,33.55888998,29,13.2,348.482762,0
CaboVerde,2011,Developing,72.6,122,0,5.07,4.409153436,28.2,13.1,367.429453,0
CaboVerde,2010,Developing,72.5,123,0,4.75,286.8907303,27.5,12.7,3312.825985,0
CaboVerde,2009,Developing,72.4,124,0,4.45,339.9777364,26.8,12.4,3444.5566,0
CaboVerde,2008,Developing,72.4,124,0,4.16,360.6208825,26.2,12.2,3638.95946,0
CaboVerde,2007,Developing,72.3,126,0,5.28,345.463714,25.5,11.9,3112.285712,0
CaboVerde,2006,Developing,72.1,129,0,4.25,26.45133197,24.9,11.9,234.28992,0
CaboVerde,2005,Developing,71.8,134,0,4.26,3.349816965,24.3,11.2,248.13459,0
CaboVerde,2004,Developing,71.4,14,0,4.19,240.139715,23.7,11.1,1976.45856,0
CaboVerde,2003,Developing,71.1,144,0,4.16,209.0865,23.2,11.3,1768.92132,0
CaboVerde,2002,Developing,77,148,0,3.82,155.2072669,22.6,11.3,1373.515636,0
CaboVerde,2001,Developing,73,152,0,3.81,150.7434862,22.1,11,1268.884564,0
CaboVerde,2000,Developing,69.9,155,0,3.49,122.5744699,21.5,11.3,1239.377855,0
Cambodia,2015,Developing,68.7,174,10,,0,19.6,10.9,1163.18977,12
Cambodia,2014,Developing,68.3,179,11,0.01,12.17952064,18.9,10.9,198.687123,12
Cambodia,2013,Developing,67.8,183,11,0.01,8.758214538,18.2,10.8,128.419568,13
Cambodia,2012,Developing,67.4,186,12,0.01,6.914723983,17.6,10.7,95.244132,14
Cambodia,2011,Developing,67,19,13,2.12,60.18591771,17,10.7,882.491462,15
Cambodia,2010,Developing,66.6,192,14,2.2,56.88416481,16.4,10.6,785.6928841,16
Cambodia,2009,Developing,66.1,195,15,2.13,48.35423978,15.9,10.5,738.2326684,17
Cambodia,2008,Developing,65.6,199,16,2.24,53.10009046,15.3,10.5,745.7877873,18
Cambodia,2007,Developing,65,24,16,2.08,57.73516711,14.8,10.3,631.675789,20
Cambodia,2006,Developing,64.1,216,17,2.03,51.50447119,14.3,10.1,539.8791529,21
Cambodia,2005,Developing,62.9,234,18,1.99,62.21817261,13.9,10,474.2238766,22
Cambodia,2004,Developing,61.5,253,19,1.38,8.38611924,13.5,9.7,48.615184,24
Cambodia,2003,Developing,63,268,21,1.44,55.59543946,13.1,9.3,362.4213785,26
Cambodia,2002,Developing,59.3,273,23,1.43,30.91060554,12.8,8.2,339.676984,29
Cambodia,2001,Developing,58.5,273,25,1.71,27.68971051,12.4,7.6,321.22634,33
Cambodia,2000,Developing,57.7,274,27,1.51,0.328418056,12.1,7.2,3.685949,36
Cameroon,2015,Developing,57.3,357,45,,0,29,10.4,1244.429421,68
Cameroon,2014,Developing,56.7,366,47,0.01,61.39263642,28.4,10.4,1441.1417,71
Cameroon,2013,Developing,56.4,364,48,0.01,63.07890158,27.8,10.4,1365.34419,73
Cameroon,2012,Developing,55.9,369,50,0.01,68.55839112,27.2,10.4,1255.648189,76
Cameroon,2011,Developing,55.6,371,51,6.19,83.18071241,26.6,10,1295.649726,79
Cameroon,2010,Developing,55.3,37,53,6.15,100.8987451,26,9.7,1182.869227,82
Cameroon,2009,Developing,54.8,373,54,5.89,9.042540892,25.4,9.2,123.19538,85
Cameroon,2008,Developing,54.2,382,56,5.9,68.7073044,24.9,8.8,1233.524316,87
Cameroon,2007,Developing,53.6,395,57,5.44,7.562892922,24.4,8,111.71186,89
Cameroon,2006,Developing,53.3,394,58,5.22,0.962497052,23.8,8.2,12.989164,91
Cameroon,2005,Developing,52.8,4,58,5.03,73.03276195,23.3,8.3,952.1872484,93
Cameroon,2004,Developing,52.1,412,59,4.71,7.177302132,22.8,8.2,93.211716,94
Cameroon,2003,Developing,51.8,412,60,4.64,67.63925302,22.3,8.1,824.8689393,95
Cameroon,2002,Developing,51.6,47,60,4.58,53.70597428,21.8,8.4,676.397661,97
Cameroon,2001,Developing,51.5,41,61,4.43,41.73629221,21.3,7.1,614.6729339,99
Cameroon,2000,Developing,51.4,394,62,3.91,4.720593531,2.9,6.9,68.414399,100
Canada,2015,Developing,82.2,64,2,,0,67,16.3,43315.744,2
Canada,2014,Developing,82,65,2,8.1,102.1902168,66.4,15.9,544.43376,2
Canada,2013,Developing,81.8,67,2,8.2,9733.228019,65.8,15.9,52413.72116,2
Canada,2012,Developing,81.6,68,2,8.3,9748.636237,65.3,15.9,52496.69487,2
Canada,2011,Developing,81.5,68,2,8.2,971.9280384,64.7,15.9,5282.2176,2
Canada,2010,Developing,81.2,7,2,8.4,8649.674911,64.1,15.9,47447.4762,2
Canada,2009,Developing,81,72,2,8.4,864.94993,63.6,15.9,4773.45436,2
Canada,2008,Developing,87,74,2,8.3,8433.936814,63,15.8,46596.33599,2
Canada,2007,Developing,85,74,2,8.3,7946.743581,62.5,15.8,44544.5268,2
Canada,2006,Developing,85,75,2,8.2,771.1817686,61.9,15.8,4386.69948,2
Canada,2005,Developing,81,76,2,8,6333.177967,61.3,15.8,36189.58838,2
Canada,2004,Developing,80,77,2,7.8,5513.329924,6.6,15.8,31979.87195,2
Canada,2003,Developing,79.7,78,2,7.7,4687.845565,6,15.8,28172.14883,2
Canada,2002,Developing,79.5,79,2,7.7,3895.856308,59.3,15.8,24167.8431,2
Canada,2001,Developing,79.4,8,2,7.6,3665.089703,58.5,15.8,23691.59472,2
Canada,2000,Developing,79.1,82,2,7.6,3787.49456,57.8,15.9,24124.16917,2
CentralAfricanRepublic,2015,Developing,52.5,397,15,,0,22.7,7.1,348.381417,21
CentralAfricanRepublic,2014,Developing,58,437,15,0.01,53.43964323,22.1,7.1,377.132274,22
CentralAfricanRepublic,2013,Developing,49.9,451,16,0.01,52.37766601,21.6,7.1,337.4849614,23
CentralAfricanRepublic,2012,Developing,53,439,16,0.01,7.344808214,21.2,7.1,486.41114,23
CentralAfricanRepublic,2011,Developing,49.8,443,16,1.66,58.52947463,2.7,6.8,494.336779,24
CentralAfricanRepublic,2010,Developing,49.2,446,17,1.67,43.48359197,2.2,6.6,446.4434494,24
CentralAfricanRepublic,2009,Developing,48.6,453,17,1.56,40.45156933,19.8,6.4,449.961839,25
CentralAfricanRepublic,2008,Developing,47.6,477,17,1.52,67.34137528,19.4,6.3,456.8614334,25
CentralAfricanRepublic,2007,Developing,46.8,495,17,1.5,60.04884821,19,6.2,397.148467,26
CentralAfricanRepublic,2006,Developing,46.3,56,17,1.54,46.90117916,18.6,6,347.673678,26
CentralAfricanRepublic,2005,Developing,45.9,511,17,1.5,40.92207976,18.2,5.9,327.1149461,26
CentralAfricanRepublic,2004,Developing,45.7,512,17,1.5,41.50111735,17.9,5.7,313.21598,26
CentralAfricanRepublic,2003,Developing,45.7,51,17,1.49,46.11619441,17.5,5.6,286.25819,26
CentralAfricanRepublic,2002,Developing,45.6,58,17,1.47,31.5941587,17.2,5.4,253.768343,25
CentralAfricanRepublic,2001,Developing,45.6,54,17,1.52,33.65315697,16.8,5.3,243.1586486,25
CentralAfricanRepublic,2000,Developing,46,49,16,1.51,30.78382657,16.5,5.2,243.5429317,25
Chad,2015,Developing,53.1,356,46,,0,19.1,7.3,777.248751,77
Chad,2014,Developing,52.6,362,46,0.01,11.3020668,18.7,7.3,125.998515,78
Chad,2013,Developing,52.2,366,46,0.64,76.52382535,18.2,7.3,986.13177,78
Chad,2012,Developing,51.8,367,46,0.62,57.8242709,17.9,7.3,973.472574,79
Chad,2011,Developing,51.6,365,46,0.56,67.76269089,17.5,6.7,989.2363633,79
Chad,2010,Developing,51.2,364,46,0.5,43.57328908,17.1,6.7,896.5697341,80
Chad,2009,Developing,57,37,46,0.47,4.982900401,16.7,6.3,84.455939,80
Chad,2008,Developing,49.6,394,46,0.45,49.09198224,16.4,6,929.772391,80
Chad,2007,Developing,49.4,394,46,0.42,5.962923532,16.1,5.7,81.683884,80
Chad,2006,Developing,48.5,414,45,0.41,62.67225971,15.7,5.5,712.1847694,80
Chad,2005,Developing,48.6,46,45,0.42,8.936064632,15.4,5.6,66.2421396,79
Chad,2004,Developing,48.5,45,44,0.34,72.38451279,15.1,5.6,454.6765879,78
Chad,2003,Developing,48.4,43,44,0.42,3.979243535,14.8,5.4,292.5914364,77
Chad,2002,Developing,48.1,43,43,0.36,3.039691193,14.4,5.1,22.854821,76
Chad,2001,Developing,48,4,42,0.3,26.87439074,14.1,4.9,197.3156442,75
Chad,2000,Developing,47.6,44,41,0.25,21.52701616,13.9,4.7,166.231785,74
Chile,2015,Developing,85,82,2,,0,63.8,16.3,13653.2264,2
Chile,2014,Developing,83,83,2,7.16,2352.999591,63.1,16.2,14817.37778,2
Chile,2013,Developing,81,84,2,7.2,2442.222054,62.5,15.6,15941.39722,2
Chile,2012,Developing,79.9,84,2,6.76,2260.777642,61.8,15.5,15431.9293,2
Chile,2011,Developing,79.8,86,2,7.26,211.614293,61.2,15.4,1475.69242,2
Chile,2010,Developing,79.1,89,2,7.93,177.4925143,6.6,15.2,1286.17764,2
Chile,2009,Developing,79.3,91,2,7.67,181.525923,59.9,15.3,1243.32824,2
Chile,2008,Developing,79.6,88,2,7.31,241.5533381,59.3,15.2,1781.3668,2
Chile,2007,Developing,78.9,9,2,7.39,209.4875875,58.7,14.8,1526.87746,2
Chile,2006,Developing,78.9,91,2,7.33,1275.689625,58.1,14.9,9484.681227,2
Chile,2005,Developing,78.4,93,2,7.57,954.9644887,57.4,14.6,7615.3468,2
Chile,2004,Developing,78,97,2,6.32,78.78564878,56.8,14.3,621.828325,2
Chile,2003,Developing,77.9,1,2,6.37,584.0993429,56.1,14,4787.699532,2
Chile,2002,Developing,77.8,11,2,6.06,675.7808443,55.4,13.9,4463.545867,3
Chile,2001,Developing,77.3,16,2,6.1,687.5116825,54.7,13.7,4595.666327,3
Chile,2000,Developing,77.3,13,2,6.24,74.14842946,54,13.5,511.368479,3
China,2015,Developing,76.1,85,157,,0,32.9,13.5,869.211938,183
China,2014,Developing,75.8,86,171,5.78,109.8743903,31.9,13.1,7683.5238,198
China,2013,Developing,75.6,88,185,5.79,9.955532032,3.9,12.7,777.77594,216
China,2012,Developing,75.4,89,201,5.74,94.4344566,3,12.4,6337.882993,233
China,2011,Developing,75.2,91,215,5.63,91.26749779,29,12.8,5633.79616,251
China,2010,Developing,75,92,231,5.75,5.660754839,28.1,12.5,456.512487,268
China,2009,Developing,74.9,93,248,4.88,50.28348923,27.3,12.2,3838.434292,288
China,2008,Developing,74.5,97,266,4.27,39.22509728,26.5,11.9,3471.247547,308
China,2007,Developing,74.4,96,285,3.88,312.6624819,25.7,11.4,2695.366223,332
China,2006,Developing,74.2,98,307,3.28,29.74342979,24.9,11,299.229676,360
China,2005,Developing,73.9,99,332,2.92,171.6596026,24.1,10.6,1753.4178,392
China,2004,Developing,73.5,11,360,3.04,1.58668462,23.4,10.2,158.668462,427
China,2003,Developing,73.1,13,391,2.96,122.9365349,22.6,9.9,1288.642924,467
China,2002,Developing,72.7,16,422,2.91,106.3590358,21.9,9.7,1148.5857,511
China,2001,Developing,72.2,11,457,2.84,14.23064496,21.2,9.6,153.1824,558
China,2000,Developing,71.7,115,490,3.06,17.46057369,2.5,9.5,959.372181,608
Colombia,2015,Developing,74.8,143,10,,0,57.9,13.6,644.525556,12
Colombia,2014,Developing,74.6,144,11,4.38,1435.487755,57.2,13.6,7913.383432,12
Colombia,2013,Developing,74.4,145,11,4.41,15.16255482,56.4,13.3,83.5863,13
Colombia,2012,Developing,74.3,143,11,4.44,1487.896562,55.7,13.2,7884.984429,13
Colombia,2011,Developing,74.2,144,12,4.37,184.3073618,55,13,7227.73968,14
Colombia,2010,Developing,73.6,15,12,4.28,113.2436346,54.2,12.8,625.65544,15
Colombia,2009,Developing,73.6,15,13,4.34,941.6464045,53.5,12.4,5148.422113,15
Colombia,2008,Developing,73.5,146,14,4.45,978.07041,52.8,12.2,5433.7245,16
Colombia,2007,Developing,73.5,144,14,4.66,780.5946749,52,11.9,4674.21961,17
Colombia,2006,Developing,73.1,147,15,4.53,62.43710774,51.3,11.5,379.78776,17
Colombia,2005,Developing,73.1,144,15,4.38,531.9808176,5.5,11.1,3386.256,18
Colombia,2004,Developing,72.8,148,16,4.26,42.17956418,49.8,11.3,274.249442,19
Colombia,2003,Developing,72.4,15,16,4.25,417.8038898,49,11.6,2246.257472,19
Colombia,2002,Developing,71.8,163,17,4.45,393.8773633,48.2,11.5,2355.725857,20
Colombia,2001,Developing,71.5,165,17,4.43,404.4205858,47.5,11.4,2395.856551,21
Colombia,2000,Developing,71.4,167,18,4.66,477.1341814,46.7,11.3,2472.197831,21
Comoros,2015,Developing,63.5,227,1,,0,24.2,11.1,727.6463868,2
Comoros,2014,Developing,63.2,23,1,0.01,73.86584922,23.7,11.1,852.954379,2
Comoros,2013,Developing,62.9,233,1,0.01,61.57443584,23.2,10.9,834.341949,2
Comoros,2012,Developing,62.5,237,2,0.01,78.39008571,22.6,10.8,788.632653,2
Comoros,2011,Developing,62.2,241,2,0.12,59.6596497,22.1,10.6,829.7586885,2
